	Chr	Position	Bg02es	Bj	Gm06990	Gm12801	Gm12812	Gm12813	Gm12878	Helas3	Hepg2	Huvec	Imr90	K562	Mcf7	Nhek	Sknsh
21_30615706	21	30615706	14.998959	20.584192	27.084122	24.573528	22.644833	26.931705	30.81455	10.632886	14.175454	11.543871	10.891987	27.250839	17.378973	31.448177	29.995832
21_30620460	21	30620460	14.958757	20.649376	27.288282	24.563971	22.623152	26.990194	31.008993	10.581224	14.104138	11.541554	10.951322	27.133663	17.583889	31.563951	30.08042
21_30620545	21	30620545	14.958757	20.649376	27.288282	24.563971	22.623152	26.990194	31.008993	10.581224	14.104138	11.541554	10.951322	27.133663	17.583889	31.563951	30.08042
21_30620998	21	30620998	14.958757	20.649376	27.288282	24.563971	22.623152	26.990194	31.008993	10.581224	14.104138	11.541554	10.951322	27.133663	17.583889	31.563951	30.08042
21_30622635	21	30622635	14.948422	20.672348	27.371696	24.563112	22.613426	27.015411	31.086695	10.560923	14.074962	11.542248	10.975304	27.085838	17.667715	31.611212	30.115997
21_30623789	21	30623789	14.944493	20.683138	27.41378	24.563358	22.608347	27.028431	31.125525	10.550854	14.060259	11.542945	10.987342	27.061724	17.709999	31.635014	30.134174
21_30624368	21	30624368	14.94139	20.693449	27.456121	24.564064	22.603123	27.041721	31.164345	10.540839	14.04549	11.543875	10.999408	27.037472	17.752525	31.658924	30.152601
21_30624470	21	30624470	14.94139	20.693449	27.456121	24.564064	22.603123	27.041721	31.164345	10.540839	14.04549	11.543875	10.999408	27.037472	17.752525	31.658924	30.152601
21_30624847	21	30624847	14.94139	20.693449	27.456121	24.564064	22.603123	27.041721	31.164345	10.540839	14.04549	11.543875	10.999408	27.037472	17.752525	31.658924	30.152601
21_30625632	21	30625632	14.939112	20.703274	27.498726	24.565241	22.597759	27.055286	31.203156	10.53088	14.030663	11.545039	11.011501	27.013088	17.795277	31.682928	30.171297
21_30625967	21	30625967	14.939112	20.703274	27.498726	24.565241	22.597759	27.055286	31.203156	10.53088	14.030663	11.545039	11.011501	27.013088	17.795277	31.682928	30.171297
21_30627257	21	30627257	14.937037	20.721439	27.584696	24.569033	22.586617	27.083258	31.280737	10.511118	14.000857	11.548071	11.035762	26.963917	17.881447	31.73119	30.20948
21_30631263	21	30631263	14.942779	20.751638	27.759758	24.582613	22.562744	27.142633	31.435762	10.472238	13.940852	11.556923	11.084544	26.864008	18.056198	31.828474	30.289074
21_30632959	21	30632959	14.946265	20.75787	27.804184	24.587301	22.556459	27.158201	31.474483	10.462646	13.925815	11.559714	11.096784	26.838709	18.10034	31.852898	30.309656
21_30633170	21	30633170	14.946265	20.75787	27.804184	24.587301	22.556459	27.158201	31.474483	10.462646	13.925815	11.559714	11.096784	26.838709	18.10034	31.852898	30.309656
21_30635147	21	30635147	14.955682	20.768703	27.893822	24.598291	22.543531	27.190216	31.551899	10.443616	13.895745	11.565984	11.121306	26.787745	18.189116	31.901812	30.351654
21_30635956	21	30635956	14.961606	20.773296	27.939039	24.604609	22.536894	27.206675	31.59059	10.434174	13.880729	11.569462	11.133587	26.762075	18.233728	31.926275	30.373077
21_30636013	21	30636013	14.961606	20.773296	27.939039	24.604609	22.536894	27.206675	31.59059	10.434174	13.880729	11.569462	11.133587	26.762075	18.233728	31.926275	30.373077
21_30638389	21	30638389	14.984207	20.78371	28.076284	24.626917	22.516325	27.257835	31.706587	10.406135	13.835855	11.581232	11.170493	26.68438	18.368361	31.999577	30.439026
21_30641693	21	30641693	15.013967	20.788979	28.215944	24.654413	22.494846	27.311714	31.822474	10.378492	13.791399	11.594983	11.20747	26.605677	18.503984	32.072517	30.50754
21_30644858	21	30644858	15.050761	20.788996	28.358015	24.687254	22.472563	27.368347	31.938255	10.35122	13.747577	11.610652	11.244494	26.526045	18.640345	32.14481	30.578644
21_30647308	21	30647308	15.094456	20.783669	28.502512	24.725595	22.449566	27.427734	32.053928	10.324276	13.704595	11.628162	11.28154	26.445541	18.777168	32.216148	30.652355
21_30648056	21	30648056	15.094456	20.783669	28.502512	24.725595	22.449566	27.427734	32.053928	10.324276	13.704595	11.628162	11.28154	26.445541	18.777168	32.216148	30.652355
21_30648449	21	30648449	15.110529	20.780695	28.551222	24.739622	22.441761	27.448143	32.092457	10.315361	13.690487	11.634396	11.293889	26.418528	18.822828	32.239662	30.677509
21_30649331	21	30649331	15.127348	20.777122	28.600201	24.754278	22.433899	27.468866	32.130978	10.306479	13.676503	11.640823	11.306238	26.391424	18.868504	32.263027	30.702957
21_30649744	21	30649744	15.127348	20.777122	28.600201	24.754278	22.433899	27.468866	32.130978	10.306479	13.676503	11.640823	11.306238	26.391424	18.868504	32.263027	30.702957
21_30650606	21	30650606	15.144906	20.772945	28.649445	24.769567	22.425976	27.489895	32.169491	10.297627	13.662647	11.64744	11.318586	26.364241	18.914179	32.286228	30.728695
21_30651568	21	30651568	15.163197	20.768164	28.698961	24.785492	22.417999	27.511232	32.207993	10.288806	13.648929	11.654245	11.330934	26.336971	18.959841	32.309254	30.754732
21_30651830	21	30651830	15.163197	20.768164	28.698961	24.785492	22.417999	27.511232	32.207993	10.288806	13.648929	11.654245	11.330934	26.336971	18.959841	32.309254	30.754732
21_30652747	21	30652747	15.182216	20.762779	28.748743	24.802055	22.409973	27.532871	32.246479	10.280013	13.635355	11.661234	11.343276	26.309626	19.005482	32.332092	30.781059
21_30653719	21	30653719	15.201955	20.75679	28.798798	24.819265	22.401909	27.554821	32.284946	10.271248	13.621933	11.668404	11.355618	26.282207	19.051092	32.354733	30.807676
21_30655602	21	30655602	15.243579	20.742996	28.899715	24.855625	22.385666	27.599646	32.361858	10.253797	13.595566	11.683266	11.380294	26.227156	19.142179	32.39938	30.86179
21_30657425	21	30657425	15.288018	20.726799	29.001705	24.894588	22.369305	27.645699	32.438725	10.236444	13.56988	11.698815	11.404959	26.171839	19.233015	32.443104	30.917089
21_30657661	21	30657661	15.288018	20.726799	29.001705	24.894588	22.369305	27.645699	32.438725	10.236444	13.56988	11.698815	11.404959	26.171839	19.233015	32.443104	30.917089
21_30657722	21	30657722	15.288018	20.726799	29.001705	24.894588	22.369305	27.645699	32.438725	10.236444	13.56988	11.698815	11.404959	26.171839	19.233015	32.443104	30.917089
21_30657992	21	30657992	15.288018	20.726799	29.001705	24.894588	22.369305	27.645699	32.438725	10.236444	13.56988	11.698815	11.404959	26.171839	19.233015	32.443104	30.917089
21_30659220	21	30659220	15.335226	20.708204	29.104761	24.936178	22.352875	27.692968	32.515556	10.219188	13.544928	11.715022	11.429608	26.116285	19.323524	32.485817	30.973562
21_30659597	21	30659597	15.335226	20.708204	29.104761	24.936178	22.352875	27.692968	32.515556	10.219188	13.544928	11.715022	11.429608	26.116285	19.323524	32.485817	30.973562
21_30660728	21	30660728	15.359854	20.698013	29.156689	24.957958	22.344645	27.71706	32.553955	10.210595	13.532743	11.723364	11.441928	26.088425	19.368631	32.50676	31.002237
21_30662218	21	30662218	15.411128	20.675865	29.261343	25.0035	22.328186	27.766157	32.63073	10.193477	13.508979	11.740505	11.466558	26.032541	19.4585	32.547779	31.060467
21_30662709	21	30662709	15.411128	20.675865	29.261343	25.0035	22.328186	27.766157	32.63073	10.193477	13.508979	11.740505	11.466558	26.032541	19.4585	32.547779	31.060467
21_30663432	21	30663432	15.437763	20.663908	29.314068	25.027258	22.319967	27.791164	32.669109	10.18495	13.497412	11.749299	11.47887	26.004534	19.503242	32.567837	31.090025
21_30664223	21	30664223	15.465052	20.651373	29.367054	25.05168	22.311766	27.816471	32.707485	10.176445	13.486064	11.758236	11.491178	25.976475	19.547848	32.587582	31.119871
21_30664596	21	30664596	15.465052	20.651373	29.367054	25.05168	22.311766	27.816471	32.707485	10.176445	13.486064	11.758236	11.491178	25.976475	19.547848	32.587582	31.119871
21_30664662	21	30664662	15.465052	20.651373	29.367054	25.05168	22.311766	27.816471	32.707485	10.176445	13.486064	11.758236	11.491178	25.976475	19.547848	32.587582	31.119871
21_30664997	21	30664997	15.465052	20.651373	29.367054	25.05168	22.311766	27.816471	32.707485	10.176445	13.486064	11.758236	11.491178	25.976475	19.547848	32.587582	31.119871
21_30665166	21	30665166	15.465052	20.651373	29.367054	25.05168	22.311766	27.816471	32.707485	10.176445	13.486064	11.758236	11.491178	25.976475	19.547848	32.587582	31.119871
21_30665383	21	30665383	15.492994	20.638264	29.420307	25.076757	22.303581	27.842083	32.745861	10.167961	13.474936	11.767317	11.503485	25.948378	19.592304	32.606998	31.150013
21_30665712	21	30665712	15.492994	20.638264	29.420307	25.076757	22.303581	27.842083	32.745861	10.167961	13.474936	11.767317	11.503485	25.948378	19.592304	32.606998	31.150013
21_30666605	21	30666605	15.521582	20.62458	29.473822	25.102499	22.29542	27.86799	32.784229	10.159497	13.464037	11.776534	11.515791	25.920238	19.636599	32.626076	31.180449
21_30667991	21	30667991	15.550807	20.610336	29.527599	25.128893	22.287291	27.894205	32.822605	10.151052	13.453368	11.785887	11.528095	25.892063	19.680733	32.644817	31.21117
21_30669942	21	30669942	15.611156	20.580158	29.635937	25.183661	22.271147	27.947527	32.899357	10.134229	13.432744	11.804976	11.552703	25.835604	19.768461	32.681217	31.273495
21_30670009	21	30670009	15.611156	20.580158	29.635937	25.183661	22.271147	27.947527	32.899357	10.134229	13.432744	11.804976	11.552703	25.835604	19.768461	32.681217	31.273495
21_30670335	21	30670335	15.642268	20.564245	29.690493	25.212021	22.263142	27.974638	32.93774	10.125846	13.422796	11.814711	11.56501	25.807327	19.812044	32.698864	31.305086
21_30672335	21	30672335	15.706335	20.530798	29.800379	25.2707	22.247286	28.029751	33.014538	10.109142	13.403655	11.834538	11.589633	25.75069	19.898607	32.733002	31.369143
21_30673034	21	30673034	15.706335	20.530798	29.800379	25.2707	22.247286	28.029751	33.014538	10.109142	13.403655	11.834538	11.589633	25.75069	19.898607	32.733002	31.369143
21_30676064	21	30676064	15.806959	20.476686	29.967115	25.363554	22.223974	28.114655	33.129837	10.084241	13.376869	11.865128	11.626599	25.665545	20.026825	32.781204	31.467356
21_30676726	21	30676726	15.841686	20.45763	30.023195	25.395781	22.216349	28.143551	33.168304	10.075981	13.368469	11.875539	11.638937	25.637123	20.069107	32.79644	31.500664
21_30677969	21	30677969	15.876994	20.43808	30.079531	25.428635	22.208799	28.172741	33.206802	10.067742	13.360336	11.886052	11.651284	25.608685	20.111149	32.811245	31.53425
21_30678550	21	30678550	15.912881	20.418037	30.13611	25.462116	22.20134	28.202225	33.245323	10.059525	13.352477	11.896662	11.663641	25.580231	20.152945	32.825615	31.568117
21_30679129	21	30679129	15.912881	20.418037	30.13611	25.462116	22.20134	28.202225	33.245323	10.059525	13.352477	11.896662	11.663641	25.580231	20.152945	32.825615	31.568117
21_30679321	21	30679321	15.94934	20.397514	30.192936	25.496223	22.193966	28.232	33.283867	10.051332	13.344893	11.907369	11.676013	25.551764	20.194489	32.839546	31.602261
21_30681649	21	30681649	16.023951	20.355082	30.30731	25.566269	22.17951	28.292437	33.361065	10.035008	13.330555	11.929053	11.7008	25.494791	20.276804	32.866039	31.671381
21_30682187	21	30682187	16.06209	20.333179	30.364859	25.602209	22.172436	28.323092	33.399719	10.026882	13.323809	11.940028	11.713219	25.466293	20.317562	32.87859	31.706348
21_30682704	21	30682704	16.06209	20.333179	30.364859	25.602209	22.172436	28.323092	33.399719	10.026882	13.323809	11.940028	11.713219	25.466293	20.317562	32.87859	31.706348
21_30683381	21	30683381	16.100782	20.310846	30.422646	25.638748	22.165468	28.35404	33.438416	10.018778	13.317346	11.951086	11.725658	25.43779	20.358053	32.890678	31.741592
21_30683433	21	30683433	16.100782	20.310846	30.422646	25.638748	22.165468	28.35404	33.438416	10.018778	13.317346	11.951086	11.725658	25.43779	20.358053	32.890678	31.741592
21_30684570	21	30684570	16.140018	20.288076	30.480665	25.675873	22.158607	28.385284	33.477158	10.010699	13.311169	11.962223	11.738119	25.409281	20.398264	32.902287	31.777102
21_30685329	21	30685329	16.179796	20.264893	30.538916	25.713589	22.151869	28.416813	33.515949	10.002645	13.30528	11.973438	11.750602	25.38077	20.4382	32.913418	31.812881
21_30685437	21	30685437	16.179796	20.264893	30.538916	25.713589	22.151869	28.416813	33.515949	10.002645	13.30528	11.973438	11.750602	25.38077	20.4382	32.913418	31.812881
21_30685860	21	30685860	16.179796	20.264893	30.538916	25.713589	22.151869	28.416813	33.515949	10.002645	13.30528	11.973438	11.750602	25.38077	20.4382	32.913418	31.812881
21_30685898	21	30685898	16.179796	20.264893	30.538916	25.713589	22.151869	28.416813	33.515949	10.002645	13.30528	11.973438	11.750602	25.38077	20.4382	32.913418	31.812881
21_30685906	21	30685906	16.179796	20.264893	30.538916	25.713589	22.151869	28.416813	33.515949	10.002645	13.30528	11.973438	11.750602	25.38077	20.4382	32.913418	31.812881
21_30686104	21	30686104	16.179796	20.264893	30.538916	25.713589	22.151869	28.416813	33.515949	10.002645	13.30528	11.973438	11.750602	25.38077	20.4382	32.913418	31.812881
21_30686248	21	30686248	16.220108	20.241304	30.597395	25.751883	22.145248	28.448637	33.554794	9.994617	13.299681	11.984727	11.763111	25.352261	20.477856	32.924061	31.848925
21_30686324	21	30686324	16.220108	20.241304	30.597395	25.751883	22.145248	28.448637	33.554794	9.994617	13.299681	11.984727	11.763111	25.352261	20.477856	32.924061	31.848925
21_30686498	21	30686498	16.220108	20.241304	30.597395	25.751883	22.145248	28.448637	33.554794	9.994617	13.299681	11.984727	11.763111	25.352261	20.477856	32.924061	31.848925
21_30686702	21	30686702	16.220108	20.241304	30.597395	25.751883	22.145248	28.448637	33.554794	9.994617	13.299681	11.984727	11.763111	25.352261	20.477856	32.924061	31.848925
21_30687254	21	30687254	16.260942	20.217314	30.656105	25.790754	22.138754	28.480753	33.593704	9.986614	13.294373	11.996087	11.775648	25.323748	20.51722	32.934219	31.885229
21_30687660	21	30687660	16.260942	20.217314	30.656105	25.790754	22.138754	28.480753	33.593704	9.986614	13.294373	11.996087	11.775648	25.323748	20.51722	32.934219	31.885229
21_30688172	21	30688172	16.260942	20.217314	30.656105	25.790754	22.138754	28.480753	33.593704	9.986614	13.294373	11.996087	11.775648	25.323748	20.51722	32.934219	31.885229
21_30688295	21	30688295	16.302303	20.192936	30.71504	25.830193	22.132387	28.513155	33.63266	9.97864	13.289357	12.007514	11.788216	25.295238	20.556295	32.943874	31.921791
21_30688468	21	30688468	16.302303	20.192936	30.71504	25.830193	22.132387	28.513155	33.63266	9.97864	13.289357	12.007514	11.788216	25.295238	20.556295	32.943874	31.921791
21_30688560	21	30688560	16.302303	20.192936	30.71504	25.830193	22.132387	28.513155	33.63266	9.97864	13.289357	12.007514	11.788216	25.295238	20.556295	32.943874	31.921791
21_30688611	21	30688611	16.302303	20.192936	30.71504	25.830193	22.132387	28.513155	33.63266	9.97864	13.289357	12.007514	11.788216	25.295238	20.556295	32.943874	31.921791
21_30688896	21	30688896	16.302303	20.192936	30.71504	25.830193	22.132387	28.513155	33.63266	9.97864	13.289357	12.007514	11.788216	25.295238	20.556295	32.943874	31.921791
21_30689499	21	30689499	16.344181	20.168186	30.774199	25.87018	22.126154	28.545845	33.671684	9.97069	13.284634	12.019008	11.800813	25.266733	20.595079	32.95303	31.958609
21_30689703	21	30689703	16.344181	20.168186	30.774199	25.87018	22.126154	28.545845	33.671684	9.97069	13.284634	12.019008	11.800813	25.266733	20.595079	32.95303	31.958609
21_30689849	21	30689849	16.344181	20.168186	30.774199	25.87018	22.126154	28.545845	33.671684	9.97069	13.284634	12.019008	11.800813	25.266733	20.595079	32.95303	31.958609
21_30690470	21	30690470	16.38657	20.14307	30.833578	25.910723	22.120056	28.578823	33.710781	9.962771	13.280206	12.030561	11.813446	25.238234	20.633566	32.961681	31.995689
21_30691864	21	30691864	16.429464	20.117603	30.893173	25.951809	22.114098	28.612093	33.749939	9.95488	13.276073	12.042175	11.826118	25.20974	20.671757	32.969826	32.033016
21_30692300	21	30692300	16.472855	20.091797	30.952982	25.993427	22.10828	28.645647	33.789173	9.947019	13.272238	12.053845	11.838824	25.181253	20.709652	32.977451	32.070595
21_30692306	21	30692306	16.472855	20.091797	30.952982	25.993427	22.10828	28.645647	33.789173	9.947019	13.272238	12.053845	11.838824	25.181253	20.709652	32.977451	32.070595
21_30692368	21	30692368	16.472855	20.091797	30.952982	25.993427	22.10828	28.645647	33.789173	9.947019	13.272238	12.053845	11.838824	25.181253	20.709652	32.977451	32.070595
21_30692602	21	30692602	16.472855	20.091797	30.952982	25.993427	22.10828	28.645647	33.789173	9.947019	13.272238	12.053845	11.838824	25.181253	20.709652	32.977451	32.070595
21_30692750	21	30692750	16.472855	20.091797	30.952982	25.993427	22.10828	28.645647	33.789173	9.947019	13.272238	12.053845	11.838824	25.181253	20.709652	32.977451	32.070595
21_30693034	21	30693034	16.472855	20.091797	30.952982	25.993427	22.10828	28.645647	33.789173	9.947019	13.272238	12.053845	11.838824	25.181253	20.709652	32.977451	32.070595
21_30693503	21	30693503	16.516745	20.065662	31.012999	26.035566	22.102612	28.679485	33.828491	9.939188	13.268697	12.065567	11.851574	25.152777	20.74724	32.984566	32.108421
21_30693647	21	30693647	16.516745	20.065662	31.012999	26.035566	22.102612	28.679485	33.828491	9.939188	13.268697	12.065567	11.851574	25.152777	20.74724	32.984566	32.108421
21_30693674	21	30693674	16.516745	20.065662	31.012999	26.035566	22.102612	28.679485	33.828491	9.939188	13.268697	12.065567	11.851574	25.152777	20.74724	32.984566	32.108421
21_30694190	21	30694190	16.561117	20.039211	31.073227	26.078224	22.097095	28.713608	33.867889	9.931387	13.265455	12.077338	11.864367	25.124315	20.784525	32.99115	32.1465
21_30694248	21	30694248	16.561117	20.039211	31.073227	26.078224	22.097095	28.713608	33.867889	9.931387	13.265455	12.077338	11.864367	25.124315	20.784525	32.99115	32.1465
21_30694582	21	30694582	16.561117	20.039211	31.073227	26.078224	22.097095	28.713608	33.867889	9.931387	13.265455	12.077338	11.864367	25.124315	20.784525	32.99115	32.1465
