	Chr	Position	Bg02es	Bj	Gm06990	Gm12801	Gm12812	Gm12813	Gm12878	Helas3	Hepg2	Huvec	Imr90	K562	Mcf7	Nhek	Sknsh
22_35130472	22	35130472	51.344601	60.165184	74.971397	68.60614	58.553185	66.489929	74.181091	60.74572	69.804176	60.79752	65.242256	67.9869	66.420952	51.728355	67.487175
22_35130485	22	35130485	51.344601	60.165184	74.971397	68.60614	58.553185	66.489929	74.181091	60.74572	69.804176	60.79752	65.242256	67.9869	66.420952	51.728355	67.487175
22_35130578	22	35130578	51.498142	60.279198	74.97834	68.644051	58.586308	66.5326	74.20549	60.880989	69.867928	60.935783	65.351288	68.066078	66.485168	51.824986	67.503143
22_35130642	22	35130642	51.498142	60.279198	74.97834	68.644051	58.586308	66.5326	74.20549	60.880989	69.867928	60.935783	65.351288	68.066078	66.485168	51.824986	67.503143
22_35130800	22	35130800	51.498142	60.279198	74.97834	68.644051	58.586308	66.5326	74.20549	60.880989	69.867928	60.935783	65.351288	68.066078	66.485168	51.824986	67.503143
22_35131081	22	35131081	51.498142	60.279198	74.97834	68.644051	58.586308	66.5326	74.20549	60.880989	69.867928	60.935783	65.351288	68.066078	66.485168	51.824986	67.503143
22_35132118	22	35132118	51.651825	60.392925	74.985008	68.681694	58.619499	66.575157	74.229729	61.016041	69.931427	61.073956	65.460213	68.145317	66.549026	51.921909	67.518692
22_35135401	22	35135401	52.113609	60.732376	75.003426	68.792961	58.719505	66.702042	74.301483	61.419865	70.120338	61.487854	65.786148	68.383362	66.738365	52.214451	67.562775
22_35135705	22	35135705	52.267765	60.844929	75.009048	68.829483	58.753014	66.74408	74.325089	61.553993	70.182777	61.625599	65.894501	68.462791	66.80072	52.312565	67.57663
22_35135764	22	35135764	52.267765	60.844929	75.009048	68.829483	58.753014	66.74408	74.325089	61.553993	70.182777	61.625599	65.894501	68.462791	66.80072	52.312565	67.57663
22_35136066	22	35136066	52.267765	60.844929	75.009048	68.829483	58.753014	66.74408	74.325089	61.553993	70.182777	61.625599	65.894501	68.462791	66.80072	52.312565	67.57663
22_35136352	22	35136352	52.267765	60.844929	75.009048	68.829483	58.753014	66.74408	74.325089	61.553993	70.182777	61.625599	65.894501	68.462791	66.80072	52.312565	67.57663
22_35136741	22	35136741	52.422028	60.95715	75.014397	68.865707	58.786613	66.785995	74.348564	61.687897	70.244949	61.763226	66.002686	68.542236	66.862701	52.410976	67.590065
22_35138137	22	35138137	52.576382	61.06905	75.019501	68.901634	58.820305	66.827774	74.371887	61.821541	70.306839	61.900719	66.110748	68.621712	66.924294	52.509682	67.60305
22_35138579	22	35138579	52.73082	61.180607	75.024361	68.937263	58.854115	66.869431	74.39505	61.954926	70.368477	62.038078	66.218643	68.701187	66.985489	52.608696	67.615623
22_35138940	22	35138940	52.73082	61.180607	75.024361	68.937263	58.854115	66.869431	74.39505	61.954926	70.368477	62.038078	66.218643	68.701187	66.985489	52.608696	67.615623
22_35141693	22	35141693	53.194599	61.513191	75.037407	69.042313	58.956192	66.993637	74.463684	62.353493	70.551727	62.449306	66.541313	68.939629	67.166763	52.907505	67.650757
22_35141974	22	35141974	53.194599	61.513191	75.037407	69.042313	58.956192	66.993637	74.463684	62.353493	70.551727	62.449306	66.541313	68.939629	67.166763	52.907505	67.650757
22_35143724	22	35143724	53.504112	61.733074	75.044876	69.110771	59.024872	67.07579	74.508759	62.617802	70.672531	62.722672	66.755547	69.098511	67.285614	53.108208	67.672058
22_35143821	22	35143821	53.504112	61.733074	75.044876	69.110771	59.024872	67.07579	74.508759	62.617802	70.672531	62.722672	66.755547	69.098511	67.285614	53.108208	67.672058
22_35144225	22	35144225	53.504112	61.733074	75.044876	69.110771	59.024872	67.07579	74.508759	62.617802	70.672531	62.722672	66.755547	69.098511	67.285614	53.108208	67.672058
22_35144430	22	35144430	53.504112	61.733074	75.044876	69.110771	59.024872	67.07579	74.508759	62.617802	70.672531	62.722672	66.755547	69.098511	67.285614	53.108208	67.672058
22_35144529	22	35144529	53.658932	61.842449	75.048241	69.144531	59.059414	67.116676	74.53109	62.749519	70.732506	62.859104	66.862396	69.17791	67.344452	53.209003	67.682068
22_35144543	22	35144543	53.658932	61.842449	75.048241	69.144531	59.059414	67.116676	74.53109	62.749519	70.732506	62.859104	66.862396	69.17791	67.344452	53.209003	67.682068
22_35144587	22	35144587	53.658932	61.842449	75.048241	69.144531	59.059414	67.116676	74.53109	62.749519	70.732506	62.859104	66.862396	69.17791	67.344452	53.209003	67.682068
22_35144609	22	35144609	53.658932	61.842449	75.048241	69.144531	59.059414	67.116676	74.53109	62.749519	70.732506	62.859104	66.862396	69.17791	67.344452	53.209003	67.682068
22_35144610	22	35144610	53.658932	61.842449	75.048241	69.144531	59.059414	67.116676	74.53109	62.749519	70.732506	62.859104	66.862396	69.17791	67.344452	53.209003	67.682068
22_35144657	22	35144657	53.658932	61.842449	75.048241	69.144531	59.059414	67.116676	74.53109	62.749519	70.732506	62.859104	66.862396	69.17791	67.344452	53.209003	67.682068
22_35145440	22	35145440	53.658932	61.842449	75.048241	69.144531	59.059414	67.116676	74.53109	62.749519	70.732506	62.859104	66.862396	69.17791	67.344452	53.209003	67.682068
22_35145764	22	35145764	53.813789	61.951412	75.051384	69.177956	59.094093	67.157425	74.553299	62.880928	70.792206	62.99535	66.969048	69.257271	67.40287	53.310085	67.69165
22_35145778	22	35145778	53.813789	61.951412	75.051384	69.177956	59.094093	67.157425	74.553299	62.880928	70.792206	62.99535	66.969048	69.257271	67.40287	53.310085	67.69165
22_35145934	22	35145934	53.813789	61.951412	75.051384	69.177956	59.094093	67.157425	74.553299	62.880928	70.792206	62.99535	66.969048	69.257271	67.40287	53.310085	67.69165
22_35146535	22	35146535	53.968685	62.059978	75.054268	69.211037	59.128918	67.198051	74.575356	63.012028	70.851662	63.131409	67.0755	69.336571	67.460876	53.411469	67.700798
22_35146594	22	35146594	53.968685	62.059978	75.054268	69.211037	59.128918	67.198051	74.575356	63.012028	70.851662	63.131409	67.0755	69.336571	67.460876	53.411469	67.700798
22_35146740	22	35146740	53.968685	62.059978	75.054268	69.211037	59.128918	67.198051	74.575356	63.012028	70.851662	63.131409	67.0755	69.336571	67.460876	53.411469	67.700798
22_35146822	22	35146822	53.968685	62.059978	75.054268	69.211037	59.128918	67.198051	74.575356	63.012028	70.851662	63.131409	67.0755	69.336571	67.460876	53.411469	67.700798
22_35147398	22	35147398	53.968685	62.059978	75.054268	69.211037	59.128918	67.198051	74.575356	63.012028	70.851662	63.131409	67.0755	69.336571	67.460876	53.411469	67.700798
22_35147412	22	35147412	53.968685	62.059978	75.054268	69.211037	59.128918	67.198051	74.575356	63.012028	70.851662	63.131409	67.0755	69.336571	67.460876	53.411469	67.700798
22_35147414	22	35147414	53.968685	62.059978	75.054268	69.211037	59.128918	67.198051	74.575356	63.012028	70.851662	63.131409	67.0755	69.336571	67.460876	53.411469	67.700798
22_35147738	22	35147738	54.123604	62.168121	75.056938	69.243797	59.163898	67.238533	74.597305	63.142807	70.910805	63.267284	67.181755	69.41581	67.518501	53.513134	67.709541
22_35147749	22	35147749	54.123604	62.168121	75.056938	69.243797	59.163898	67.238533	74.597305	63.142807	70.910805	63.267284	67.181755	69.41581	67.518501	53.513134	67.709541
22_35147890	22	35147890	54.123604	62.168121	75.056938	69.243797	59.163898	67.238533	74.597305	63.142807	70.910805	63.267284	67.181755	69.41581	67.518501	53.513134	67.709541
22_35147895	22	35147895	54.123604	62.168121	75.056938	69.243797	59.163898	67.238533	74.597305	63.142807	70.910805	63.267284	67.181755	69.41581	67.518501	53.513134	67.709541
22_35147927	22	35147927	54.123604	62.168121	75.056938	69.243797	59.163898	67.238533	74.597305	63.142807	70.910805	63.267284	67.181755	69.41581	67.518501	53.513134	67.709541
22_35148046	22	35148046	54.123604	62.168121	75.056938	69.243797	59.163898	67.238533	74.597305	63.142807	70.910805	63.267284	67.181755	69.41581	67.518501	53.513134	67.709541
22_35148143	22	35148143	54.123604	62.168121	75.056938	69.243797	59.163898	67.238533	74.597305	63.142807	70.910805	63.267284	67.181755	69.41581	67.518501	53.513134	67.709541
22_35148147	22	35148147	54.123604	62.168121	75.056938	69.243797	59.163898	67.238533	74.597305	63.142807	70.910805	63.267284	67.181755	69.41581	67.518501	53.513134	67.709541
22_35148453	22	35148453	54.123604	62.168121	75.056938	69.243797	59.163898	67.238533	74.597305	63.142807	70.910805	63.267284	67.181755	69.41581	67.518501	53.513134	67.709541
22_35148692	22	35148692	54.278538	62.275837	75.059372	69.276237	59.199032	67.278885	74.619141	63.273273	70.969704	63.402954	67.287811	69.494987	67.575706	53.615101	67.71785
22_35148709	22	35148709	54.278538	62.275837	75.059372	69.276237	59.199032	67.278885	74.619141	63.273273	70.969704	63.402954	67.287811	69.494987	67.575706	53.615101	67.71785
22_35148782	22	35148782	54.278538	62.275837	75.059372	69.276237	59.199032	67.278885	74.619141	63.273273	70.969704	63.402954	67.287811	69.494987	67.575706	53.615101	67.71785
22_35148809	22	35148809	54.278538	62.275837	75.059372	69.276237	59.199032	67.278885	74.619141	63.273273	70.969704	63.402954	67.287811	69.494987	67.575706	53.615101	67.71785
22_35149099	22	35149099	54.278538	62.275837	75.059372	69.276237	59.199032	67.278885	74.619141	63.273273	70.969704	63.402954	67.287811	69.494987	67.575706	53.615101	67.71785
22_35149308	22	35149308	54.278538	62.275837	75.059372	69.276237	59.199032	67.278885	74.619141	63.273273	70.969704	63.402954	67.287811	69.494987	67.575706	53.615101	67.71785
22_35149557	22	35149557	54.433479	62.383129	75.061584	69.30835	59.234322	67.319115	74.640854	63.403412	71.028305	63.538418	67.393661	69.574097	67.632515	53.717354	67.725746
22_35149625	22	35149625	54.433479	62.383129	75.061584	69.30835	59.234322	67.319115	74.640854	63.403412	71.028305	63.538418	67.393661	69.574097	67.632515	53.717354	67.725746
22_35149818	22	35149818	54.433479	62.383129	75.061584	69.30835	59.234322	67.319115	74.640854	63.403412	71.028305	63.538418	67.393661	69.574097	67.632515	53.717354	67.725746
22_35149922	22	35149922	54.433479	62.383129	75.061584	69.30835	59.234322	67.319115	74.640854	63.403412	71.028305	63.538418	67.393661	69.574097	67.632515	53.717354	67.725746
22_35151630	22	35151630	54.743355	62.596352	75.065331	69.371536	59.305386	67.399139	74.683907	63.66267	71.144691	63.808723	67.604691	69.73204	67.744873	53.922722	67.740273
22_35151992	22	35151992	54.743355	62.596352	75.065331	69.371536	59.305386	67.399139	74.683907	63.66267	71.144691	63.808723	67.604691	69.73204	67.744873	53.922722	67.740273
22_35152088	22	35152088	54.743355	62.596352	75.065331	69.371536	59.305386	67.399139	74.683907	63.66267	71.144691	63.808723	67.604691	69.73204	67.744873	53.922722	67.740273
22_35152622	22	35152622	54.89827	62.702282	75.066864	69.402626	59.341179	67.438957	74.705269	63.791779	71.202469	63.943539	67.7099	69.81089	67.80043	54.025833	67.74691
22_35152625	22	35152625	54.89827	62.702282	75.066864	69.402626	59.341179	67.438957	74.705269	63.791779	71.202469	63.943539	67.7099	69.81089	67.80043	54.025833	67.74691
22_35154238	22	35154238	55.053165	62.807724	75.068169	69.433365	59.37714	67.47863	74.726517	63.920532	71.259964	64.078117	67.814857	69.889626	67.855583	54.129227	67.753151
22_35156540	22	35156540	55.51762	63.121147	75.070839	69.523483	59.486103	67.596825	74.78965	64.304588	71.430801	64.480392	68.12838	70.125137	68.018539	54.441055	67.769402
22_35157954	22	35157954	55.672333	63.224609	75.071297	69.552826	59.522785	67.635941	74.810486	64.431862	71.48719	64.613976	68.232384	70.203384	68.072029	54.545555	67.774002
22_35158192	22	35158192	55.672333	63.224609	75.071297	69.552826	59.522785	67.635941	74.810486	64.431862	71.48719	64.613976	68.232384	70.203384	68.072029	54.545555	67.774002
22_35158318	22	35158318	55.672333	63.224609	75.071297	69.552826	59.522785	67.635941	74.810486	64.431862	71.48719	64.613976	68.232384	70.203384	68.072029	54.545555	67.774002
22_35158501	22	35158501	55.672333	63.224609	75.071297	69.552826	59.522785	67.635941	74.810486	64.431862	71.48719	64.613976	68.232384	70.203384	68.072029	54.545555	67.774002
22_35158589	22	35158589	55.826977	63.327545	75.071548	69.581825	59.559654	67.674919	74.831223	64.558739	71.543297	64.747284	68.336151	70.281471	68.125076	54.650307	67.778198
22_35159531	22	35159531	55.981552	63.429955	75.071594	69.610443	59.596718	67.71373	74.851868	64.685234	71.599144	64.880325	68.439667	70.359421	68.177719	54.755329	67.782021
22_35159842	22	35159842	55.981552	63.429955	75.071594	69.610443	59.596718	67.71373	74.851868	64.685234	71.599144	64.880325	68.439667	70.359421	68.177719	54.755329	67.782021
22_35160606	22	35160606	56.136036	63.531818	75.071442	69.638702	59.633984	67.752396	74.872414	64.811302	71.654694	65.013069	68.542908	70.437195	68.229942	54.860611	67.785431
22_35160743	22	35160743	56.136036	63.531818	75.071442	69.638702	59.633984	67.752396	74.872414	64.811302	71.654694	65.013069	68.542908	70.437195	68.229942	54.860611	67.785431
22_35160792	22	35160792	56.136036	63.531818	75.071442	69.638702	59.633984	67.752396	74.872414	64.811302	71.654694	65.013069	68.542908	70.437195	68.229942	54.860611	67.785431
22_35161309	22	35161309	56.136036	63.531818	75.071442	69.638702	59.633984	67.752396	74.872414	64.811302	71.654694	65.013069	68.542908	70.437195	68.229942	54.860611	67.785431
22_35161444	22	35161444	56.136036	63.531818	75.071442	69.638702	59.633984	67.752396	74.872414	64.811302	71.654694	65.013069	68.542908	70.437195	68.229942	54.860611	67.785431
22_35161516	22	35161516	56.290424	63.633114	75.071068	69.666611	59.671421	67.790916	74.892876	64.936981	71.709976	65.145531	68.645882	70.514793	68.281738	54.966152	67.788467
22_35161585	22	35161585	56.290424	63.633114	75.071068	69.666611	59.671421	67.790916	74.892876	64.936981	71.709976	65.145531	68.645882	70.514793	68.281738	54.966152	67.788467
22_35161665	22	35161665	56.290424	63.633114	75.071068	69.666611	59.671421	67.790916	74.892876	64.936981	71.709976	65.145531	68.645882	70.514793	68.281738	54.966152	67.788467
22_35161715	22	35161715	56.290424	63.633114	75.071068	69.666611	59.671421	67.790916	74.892876	64.936981	71.709976	65.145531	68.645882	70.514793	68.281738	54.966152	67.788467
22_35161851	22	35161851	56.290424	63.633114	75.071068	69.666611	59.671421	67.790916	74.892876	64.936981	71.709976	65.145531	68.645882	70.514793	68.281738	54.966152	67.788467
22_35162025	22	35162025	56.290424	63.633114	75.071068	69.666611	59.671421	67.790916	74.892876	64.936981	71.709976	65.145531	68.645882	70.514793	68.281738	54.966152	67.788467
22_35162045	22	35162045	56.290424	63.633114	75.071068	69.666611	59.671421	67.790916	74.892876	64.936981	71.709976	65.145531	68.645882	70.514793	68.281738	54.966152	67.788467
22_35162064	22	35162064	56.290424	63.633114	75.071068	69.666611	59.671421	67.790916	74.892876	64.936981	71.709976	65.145531	68.645882	70.514793	68.281738	54.966152	67.788467
22_35162119	22	35162119	56.290424	63.633114	75.071068	69.666611	59.671421	67.790916	74.892876	64.936981	71.709976	65.145531	68.645882	70.514793	68.281738	54.966152	67.788467
22_35162256	22	35162256	56.290424	63.633114	75.071068	69.666611	59.671421	67.790916	74.892876	64.936981	71.709976	65.145531	68.645882	70.514793	68.281738	54.966152	67.788467
22_35162299	22	35162299	56.290424	63.633114	75.071068	69.666611	59.671421	67.790916	74.892876	64.936981	71.709976	65.145531	68.645882	70.514793	68.281738	54.966152	67.788467
22_35162336	22	35162336	56.290424	63.633114	75.071068	69.666611	59.671421	67.790916	74.892876	64.936981	71.709976	65.145531	68.645882	70.514793	68.281738	54.966152	67.788467
22_35162365	22	35162365	56.290424	63.633114	75.071068	69.666611	59.671421	67.790916	74.892876	64.936981	71.709976	65.145531	68.645882	70.514793	68.281738	54.966152	67.788467
22_35162421	22	35162421	56.290424	63.633114	75.071068	69.666611	59.671421	67.790916	74.892876	64.936981	71.709976	65.145531	68.645882	70.514793	68.281738	54.966152	67.788467
22_35162669	22	35162669	56.444706	63.733845	75.070503	69.694168	59.709061	67.829285	74.913239	65.062241	71.764977	65.277695	68.748581	70.592239	68.333115	55.071941	67.791122
22_35162716	22	35162716	56.444706	63.733845	75.070503	69.694168	59.709061	67.829285	74.913239	65.062241	71.764977	65.277695	68.748581	70.592239	68.333115	55.071941	67.791122
22_35162717	22	35162717	56.444706	63.733845	75.070503	69.694168	59.709061	67.829285	74.913239	65.062241	71.764977	65.277695	68.748581	70.592239	68.333115	55.071941	67.791122
22_35162731	22	35162731	56.444706	63.733845	75.070503	69.694168	59.709061	67.829285	74.913239	65.062241	71.764977	65.277695	68.748581	70.592239	68.333115	55.071941	67.791122
22_35162777	22	35162777	56.444706	63.733845	75.070503	69.694168	59.709061	67.829285	74.913239	65.062241	71.764977	65.277695	68.748581	70.592239	68.333115	55.071941	67.791122
22_35162834	22	35162834	56.444706	63.733845	75.070503	69.694168	59.709061	67.829285	74.913239	65.062241	71.764977	65.277695	68.748581	70.592239	68.333115	55.071941	67.791122
22_35162877	22	35162877	56.444706	63.733845	75.070503	69.694168	59.709061	67.829285	74.913239	65.062241	71.764977	65.277695	68.748581	70.592239	68.333115	55.071941	67.791122
22_35163024	22	35163024	56.444706	63.733845	75.070503	69.694168	59.709061	67.829285	74.913239	65.062241	71.764977	65.277695	68.748581	70.592239	68.333115	55.071941	67.791122
22_35163074	22	35163074	56.444706	63.733845	75.070503	69.694168	59.709061	67.829285	74.913239	65.062241	71.764977	65.277695	68.748581	70.592239	68.333115	55.071941	67.791122
22_35163085	22	35163085	56.444706	63.733845	75.070503	69.694168	59.709061	67.829285	74.913239	65.062241	71.764977	65.277695	68.748581	70.592239	68.333115	55.071941	67.791122
22_35163586	22	35163586	56.598877	63.834003	75.069763	69.721329	59.746899	67.8675	74.933517	65.18708	71.819702	65.409546	68.851013	70.669479	68.384056	55.177979	67.793388
